id,price,minimum_nights,rent
35949,63,30,35949
35950,314,1,35950
35951,224,30,35951
35952,799,31,35952
35953,124,30,35953
35954,409,31,35954
35955,100,30,35955
35956,153,30,35956
35957,43,30,35957
35958,43,30,35958
35959,80,30,35959
35960,76,30,35960
35961,47,90,35961
35962,43,30,35962
35963,47,90,35963
35964,39,30,35964
35965,46,90,35965
35966,175,30,35966
35967,84,30,35967
35968,46,90,35968
35969,89,30,35969
35970,322,31,35970
35971,1058,31,35971
35972,320,31,35972
35973,534,30,35973
35974,485,30,35974
35975,78,30,35975
35976,672,30,35976
35977,214,1,35977
35978,62,30,35978
35979,160,30,35979
35980,72,30,35980
35981,2500,30,35981
35982,170,30,35982
35983,487,30,35983
35984,130,30,35984
35985,89,30,35985
35986,242,1,35986
35987,1075,30,35987
35988,162,30,35988
35989,155,30,35989
35990,155,30,35990
35991,119,30,35991
35992,138,30,35992
35993,171,30,35993
35994,224,30,35994
35995,150,30,35995
35996,74,30,35996
35997,129,30,35997
35998,283,30,35998
35999,130,30,35999
36000,75,30,36000
36001,336,30,36001
36002,65,30,36002
36003,229,2,36003
36004,63,30,36004
36005,1156,30,36005
36006,91,30,36006
36007,148,30,36007
36008,199,30,36008
36009,127,30,36009
36010,170,30,36010
36011,58,30,36011
36012,125,30,36012
36013,165,30,36013
36014,119,30,36014
36015,255,31,36015
36016,102,30,36016
36017,267,31,36017
36018,92,30,36018
36019,218,55,36019
36020,400,30,36020
36021,965,30,36021
36022,200,30,36022
36023,265,30,36023
36024,239,30,36024
36025,60,30,36025
36026,76,30,36026
36027,249,30,36027
36028,143,30,36028
36029,72,30,36029
36030,55,30,36030
36031,175,30,36031
36032,190,30,36032
36033,215,1,36033
36034,664,30,36034
36035,334,30,36035
36036,75,30,36036
36037,105,30,36037
36038,188,30,36038
36039,96,30,36039
36040,120,30,36040
36041,281,30,36041
36042,51,90,36042
36043,240,30,36043
36044,271,30,36044
36045,329,30,36045
36046,346,30,36046
36047,336,30,36047
36048,114,1,36048
36049,336,30,36049
36050,55,30,36050
36051,336,30,36051
36052,138,30,36052
36053,450,30,36053
36054,336,30,36054
36055,320,30,36055
36056,336,30,36056
36057,47,90,36057
36058,47,90,36058
36059,39,90,36059
36060,955,30,36060
36061,37,90,36061
36062,86,30,36062
36063,307,30,36063
36064,200,30,36064
36065,271,7,36065
36066,101,30,36066
36067,176,30,36067
36068,341,7,36068
36069,93,30,36069
36070,348,30,36070
36071,165,30,36071
36072,330,30,36072
36073,420,30,36073
36074,141,30,36074
36075,120,31,36075
36076,311,30,36076
36077,291,30,36077
36078,351,31,36078
36079,1672,1,36079
36080,104,30,36080
36081,88,30,36081
36082,345,30,36082
36083,112,30,36083
36084,347,30,36084
36085,60,30,36085
36086,120,30,36086
36087,352,30,36087
36088,348,30,36088
36089,189,30,36089
36090,54,30,36090
36091,185,30,36091
36092,55,30,36092
36093,500,30,36093
36094,55,30,36094
36095,168,30,36095
36096,59,30,36096
36097,125,30,36097
36098,1042,30,36098
36099,510,30,36099
36100,63,30,36100
36101,198,30,36101
36102,63,30,36102
36103,193,30,36103
36104,1310,1,36104
36105,80,30,36105
36106,1253,1,36106
36107,139,30,36107
36108,1459,1,36108
36109,290,30,36109
36110,58,30,36110
36111,225,30,36111
36112,53,30,36112
36113,56,30,36113
36114,50,30,36114
36115,182,31,36115
36116,69,30,36116
36117,119,30,36117
36118,43,30,36118
36119,45,90,36119
36120,184,30,36120
36121,148,30,36121
36122,170,30,36122
36123,73,30,36123
36124,179,30,36124
36125,1399,3,36125
36126,79,30,36126
36127,52,30,36127
36128,107,30,36128
36129,165,30,36129
36130,59,30,36130
36131,165,30,36131
36132,133,30,36132
36133,1499,30,36133
36134,65,30,36134
36135,267,30,36135
36136,143,30,36136
36137,140,30,36137
36138,129,30,36138
36139,220,30,36139
36140,500,30,36140
36141,1599,3,36141
36142,970,30,36142
36143,50,30,36143
36144,36,30,36144
36145,46,30,36145
36146,292,2,36146
36147,39,30,36147
36148,40,90,36148
36149,53,30,36149
36150,39,90,36150
36151,199,30,36151
36152,200,30,36152
36153,759,3,36153
36154,529,30,36154
36155,350,30,36155
36156,377,30,36156
36157,150,30,36157
36158,167,30,36158
36159,103,30,36159
36160,110,30,36160
36161,250,30,36161
36162,120,30,36162
36163,102,30,36163
36164,1010,30,36164
36165,250,30,36165
36166,130,30,36166
36167,86,30,36167
36168,179,3,36168
36169,120,30,36169
36170,157,30,36170
36171,106,30,36171
36172,76,30,36172
36173,120,30,36173
36174,153,30,36174
36175,58,30,36175
36176,150,30,36176
36177,63,30,36177
36178,118,30,36178
36179,48,30,36179
36180,86,30,36180
36181,2500,30,36181
36182,816,30,36182
36183,105,30,36183
36184,219,30,36184
36185,2500,30,36185
36186,460,1,36186
36187,42,30,36187
36188,145,30,36188
36189,750,30,36189
36190,548,7,36190
36191,214,30,36191
36192,214,31,36192
36193,278,31,36193
36194,165,30,36194
36195,288,31,36195
36196,304,31,36196
36197,172,30,36197
36198,144,30,36198
36199,268,31,36199
36200,398,31,36200
36201,284,30,36201
36202,135,30,36202
36203,84,30,36203
36204,200,30,36204
36205,84,30,36205
36206,137,30,36206
36207,84,30,36207
36208,75,30,36208
36209,300,30,36209
36210,82,30,36210
36211,295,30,36211
36212,250,30,36212
36213,110,30,36213
36214,71,30,36214
36215,56,30,36215
36216,129,1,36216
36217,56,30,36217
36218,145,30,36218
36219,185,30,36219
36220,127,30,36220
36221,185,5,36221
36222,269,30,36222
36223,110,30,36223
36224,44,30,36224
36225,44,30,36225
36226,190,30,36226
36227,44,30,36227
36228,135,30,36228
36229,135,30,36229
36230,59,30,36230
36231,152,30,36231
36232,222,30,36232
36233,250,30,36233
36234,409,30,36234
36235,379,30,36235
36236,175,30,36236
36237,1200,30,36237
36238,394,6,36238
36239,285,30,36239
36240,159,30,36240
36241,89,30,36241
36242,315,30,36242
36243,71,30,36243
36244,49,30,36244
36245,156,30,36245
36246,71,30,36246
36247,71,30,36247
36248,99,30,36248
36249,71,30,36249
36250,71,30,36250
36251,783,30,36251
36252,110,30,36252
36253,200,30,36253
36254,430,1,36254
36255,126,30,36255
36256,165,30,36256
36257,90,30,36257
36258,128,30,36258
36259,200,30,36259
36260,2250,30,36260
36261,198,30,36261
36262,51,30,36262
36263,252,30,36263
36264,150,30,36264
36265,315,30,36265
36266,88,30,36266
36267,288,30,36267
36268,348,3,36268
36269,67,30,36269
36270,200,30,36270
36271,89,30,36271
36272,54,30,36272
36273,96,30,36273
36274,206,30,36274
36275,60,31,36275
36276,74,30,36276
36277,122,30,36277
36278,524,1,36278
36279,56,30,36279
36280,150,30,36280
36281,250,31,36281
36282,153,30,36282
36283,102,1,36283
36284,45,30,36284
36285,240,1,36285
36286,199,30,36286
36287,235,30,36287
36288,45,60,36288
36289,115,1,36289
36290,187,30,36290
36291,55,90,36291
36292,700,30,36292
36293,164,30,36293
36294,65,30,36294
36295,45,60,36295
36296,225,30,36296
36297,92,31,36297
36298,119,30,36298
36299,171,30,36299
36300,67,90,36300
36301,47,60,36301
36302,200,30,36302
36303,213,2,36303
36304,155,30,36304
36305,447,1,36305
36306,190,30,36306
36307,414,1,36307
36308,150,30,36308
36309,79,30,36309
36310,460,1,36310
36311,473,1,36311
36312,73,90,36312
36313,326,1,36313
36314,506,1,36314
36315,130,30,36315
36316,531,1,36316
36317,120,30,36317
36318,482,1,36318
36319,141,30,36319
36320,55,90,36320
36321,212,30,36321
36322,45,60,36322
36323,50,30,36323
36324,50,30,36324
36325,48,60,36325
36326,50,30,36326
36327,224,30,36327
36328,40,30,36328
36329,39,30,36329
36330,72,30,36330
36331,40,30,36331
36332,38,30,36332
36333,72,30,36333
36334,37,30,36334
36335,97,90,36335
36336,38,30,36336
36337,39,30,36337
36338,500,30,36338
36339,113,30,36339
36340,40,30,36340
36341,40,30,36341
36342,136,30,36342
36343,39,30,36343
36344,39,30,36344
36345,39,30,36345
36346,275,3,36346
36347,150,30,36347
36348,125,30,36348
36349,264,6,36349
36350,151,30,36350
36351,79,30,36351
36352,88,30,36352
36353,207,30,36353
36354,257,30,36354
36355,75,1,36355
36356,130,30,36356
36357,499,2,36357
36358,300,30,36358
36359,170,30,36359
36360,98,30,36360
36361,135,30,36361
36362,135,30,36362
36363,260,2,36363
36364,135,30,36364
36365,218,30,36365
36366,315,4,36366
36367,296,3,36367
36368,127,30,36368
36369,112,30,36369
36370,249,31,36370
36371,441,2,36371
36372,182,30,36372
36373,781,2,36373
36374,170,30,36374
36375,46,30,36375
36376,65,30,36376
36377,701,30,36377
36378,371,10,36378
36379,520,30,36379
36380,184,30,36380
36381,150,30,36381
36382,444,31,36382
36383,200,30,36383
36384,200,30,36384
36385,48,30,36385
36386,138,30,36386
36387,140,30,36387
36388,177,30,36388
36389,135,30,36389
36390,416,2,36390
36391,95,30,36391
36392,217,30,36392
36393,150,30,36393
36394,200,30,36394
36395,600,30,36395
36396,155,30,36396
36397,350,30,36397
36398,64,90,36398
36399,70,30,36399
36400,175,30,36400
36401,229,1,36401
36402,214,2,36402
36403,318,1,36403
36404,120,2,36404
36405,120,30,36405
36406,134,30,36406
36407,81,30,36407
36408,95,30,36408
36409,94,30,36409
36410,150,30,36410
36411,80,30,36411
36412,122,30,36412
36413,150,30,36413
36414,360,30,36414
36415,750,30,36415
36416,384,30,36416
36417,160,30,36417
36418,109,30,36418
36419,161,30,36419
36420,109,30,36420
36421,135,30,36421
36422,80,30,36422
36423,109,30,36423
36424,169,30,36424
36425,135,30,36425
36426,117,3,36426
36427,159,30,36427
36428,184,30,36428
36429,42,30,36429
36430,314,3,36430
36431,250,30,36431
36432,275,31,36432
36433,865,30,36433
36434,301,31,36434
36435,236,30,36435
36436,148,30,36436
36437,140,30,36437
36438,69,90,36438
36439,1000,30,36439
36440,180,30,36440
36441,120,30,36441
36442,320,2,36442
36443,63,30,36443
36444,110,30,36444
36445,135,30,36445
36446,200,30,36446
36447,300,30,36447
36448,194,30,36448
36449,78,30,36449
36450,399,30,36450
36451,122,30,36451
36452,58,30,36452
36453,120,30,36453
36454,200,30,36454
36455,95,60,36455
36456,309,31,36456
36457,313,1,36457
36458,236,30,36458
36459,55,30,36459
36460,116,30,36460
36461,179,30,36461
36462,324,1,36462
36463,100,30,36463
36464,94,30,36464
36465,54,30,36465
36466,135,30,36466
36467,641,3,36467
36468,135,30,36468
36469,175,30,36469
36470,135,30,36470
36471,100,30,36471
36472,60,30,36472
36473,153,30,36473
36474,55,30,36474
36475,66,30,36475
36476,521,30,36476
36477,150,30,36477
36478,55,30,36478
36479,51,30,36479
36480,55,30,36480
36481,55,30,36481
36482,88,30,36482
36483,320,30,36483
36484,115,30,36484
36485,150,30,36485
36486,548,2,36486
36487,303,30,36487
36488,65,30,36488
36489,250,30,36489
36490,208,1,36490
36491,488,30,36491
36492,220,1,36492
36493,293,30,36493
36494,202,30,36494
36495,326,31,36495
36496,160,30,36496
36497,70,30,36497
36498,115,30,36498
36499,150,30,36499
36500,78,30,36500
36501,535,120,36501
36502,75,30,36502
36503,70,30,36503
36504,111,30,36504
36505,60,30,36505
36506,72,30,36506
36507,120,30,36507
36508,663,4,36508
36509,1012,30,36509
36510,80,30,36510
36511,80,1,36511
36512,233,30,36512
36513,77,30,36513
36514,68,30,36514
36515,500,30,36515
36516,70,30,36516
36517,121,30,36517
36518,300,30,36518
36519,199,30,36519
36520,440,30,36520
36521,368,30,36521
36522,106,30,36522
36523,507,1,36523
36524,56,30,36524
36525,51,30,36525
36526,62,30,36526
36527,139,30,36527
36528,78,30,36528
36529,262,30,36529
36530,240,30,36530
36531,165,30,36531
36532,140,30,36532
36533,70,31,36533
36534,195,30,36534
36535,90,30,36535
36536,40,30,36536
36537,135,30,36537
36538,80,30,36538
36539,150,30,36539
36540,99,30,36540
36541,199,30,36541
36542,120,30,36542
36543,155,30,36543
36544,220,30,36544
36545,96,30,36545
36546,92,30,36546
36547,100,30,36547
36548,350,1,36548
36549,450,30,36549
36550,199,30,36550
36551,65,31,36551
36552,199,30,36552
36553,258,33,36553
36554,175,30,36554
36555,183,30,36555
36556,62,30,36556
36557,50,30,36557
36558,160,30,36558
36559,175,30,36559
36560,69,30,36560
36561,96,30,36561
36562,110,30,36562
36563,140,30,36563
36564,45,90,36564
36565,44,90,36565
36566,156,30,36566
36567,41,90,36567
36568,155,31,36568
36569,98,31,36569
36570,41,30,36570
36571,199,30,36571
36572,403,4,36572
36573,198,30,36573
36574,54,30,36574
36575,40,30,36575
36576,230,30,36576
36577,210,30,36577
36578,299,2,36578
36579,496,30,36579
36580,180,30,36580
36581,61,30,36581
36582,468,2,36582
36583,98,30,36583
36584,339,30,36584
36585,220,30,36585
36586,150,30,36586
36587,170,30,36587
36588,58,1,36588
36589,63,30,36589
36590,233,30,36590
36591,117,3,36591
36592,276,30,36592
36593,214,1,36593
36594,65,30,36594
36595,220,30,36595
36596,100,30,36596
36597,500,30,36597
36598,80,30,36598
36599,310,3,36599
36600,130,31,36600
36601,60,30,36601
36602,100,30,36602
36603,120,30,36603
36604,125,30,36604
36605,109,30,36605
36606,157,30,36606
36607,99,30,36607
36608,150,30,36608
36609,65,30,36609
36610,63,1,36610
36611,259,30,36611
36612,50,30,36612
36613,500,30,36613
36614,55,30,36614
36615,114,30,36615
36616,301,1,36616
36617,121,30,36617
36618,145,30,36618
36619,135,30,36619
36620,92,30,36620
36621,350,31,36621
36622,186,30,36622
36623,52,30,36623
36624,78,90,36624
36625,141,30,36625
36626,90,30,36626
36627,152,30,36627
36628,59,30,36628
36629,141,30,36629
36630,150,30,36630
36631,104,30,36631
36632,141,30,36632
36633,126,30,36633
36634,346,30,36634
36635,196,30,36635
36636,115,30,36636
36637,325,30,36637
36638,769,30,36638
36639,106,30,36639
36640,1120,30,36640
36641,1588,30,36641
36642,126,30,36642
36643,270,30,36643
36644,115,30,36644
36645,225,30,36645
36646,200,30,36646
36647,110,30,36647
36648,320,3,36648
36649,89,30,36649
36650,70,30,36650
36651,197,31,36651
36652,249,30,36652
36653,89,30,36653
36654,275,30,36654
36655,293,30,36655
36656,300,30,36656
36657,56,30,36657
36658,170,30,36658
36659,165,30,36659
36660,110,31,36660
36661,79,30,36661
36662,250,30,36662
36663,64,31,36663
36664,65,30,36664
36665,300,30,36665
36666,69,30,36666
36667,79,30,36667
36668,100,300,36668
36669,40,30,36669
36670,70,30,36670
36671,237,30,36671
36672,160,30,36672
36673,62,30,36673
36674,80,30,36674
36675,67,30,36675
36676,70,30,36676
36677,89,30,36677
36678,280,30,36678
36679,265,30,36679
36680,103,1,36680
36681,244,30,36681
36682,100,30,36682
36683,65,30,36683
36684,300,30,36684
36685,91,30,36685
36686,46,30,36686
36687,100,30,36687
36688,100,30,36688
36689,249,30,36689
36690,72,30,36690
36691,72,30,36691
36692,160,30,36692
36693,85,31,36693
36694,240,30,36694
36695,217,30,36695
36696,349,30,36696
36697,117,31,36697
36698,250,30,36698
36699,50,30,36699
36700,147,30,36700
36701,50,30,36701
36702,1329,3,36702
36703,266,30,36703
36704,202,30,36704
36705,267,30,36705
36706,500,30,36706
36707,270,30,36707
36708,140,1,36708
36709,143,30,36709
36710,127,30,36710
36711,63,30,36711
36712,756,1,36712
36713,972,1,36713
36714,791,1,36714
36715,65,30,36715
36716,901,1,36716
36717,79,30,36717
36718,828,1,36718
36719,1079,1,36719
36720,1079,1,36720
36721,2157,1,36721
36722,219,30,36722
36723,2157,1,36723
36724,200,30,36724
36725,65,30,36725
36726,249,30,36726
36727,93,30,36727
36728,128,30,36728
36729,149,30,36729
36730,86,30,36730
36731,207,30,36731
36732,105,30,36732
36733,120,3,36733
36734,445,1,36734
36735,310,30,36735
36736,52,30,36736
36737,89,30,36737
36738,395,30,36738
36739,164,30,36739
36740,268,30,36740
36741,283,30,36741
36742,192,30,36742
36743,274,31,36743
36744,200,30,36744
36745,120,30,36745
36746,55,30,36746
36747,150,30,36747
36748,59,30,36748
36749,150,30,36749
36750,88,30,36750
36751,100,2,36751
36752,275,30,36752
36753,210,30,36753
36754,224,30,36754
36755,183,30,36755
36756,316,30,36756
36757,315,30,36757
36758,89,30,36758
36759,80,3,36759
36760,63,30,36760
36761,101,30,36761
36762,211,30,36762
36763,220,30,36763
36764,930,31,36764
36765,165,30,36765
36766,175,1,36766
36767,343,30,36767
36768,45,60,36768
36769,70,30,36769
36770,120,30,36770
36771,75,30,36771
36772,257,30,36772
36773,122,30,36773
36774,148,30,36774
36775,45,30,36775
36776,285,31,36776
36777,427,1,36777
36778,375,30,36778
36779,140,30,36779
36780,384,1,36780
36781,115,30,36781
36782,719,1,36782
36783,421,30,36783
36784,445,1,36784
36785,100,30,36785
36786,125,30,36786
36787,98,1,36787
36788,750,30,36788
36789,521,1,36789
36790,130,30,36790
36791,145,30,36791
36792,72,30,36792
36793,60,1,36793
36794,40,30,36794
36795,529,30,36795
36796,100,30,36796
36797,90,30,36797
36798,45,30,36798
36799,199,30,36799
36800,159,30,36800
36801,45,30,36801
36802,280,60,36802
36803,169,30,36803
36804,79,30,36804
36805,400,30,36805
36806,50,30,36806
36807,138,30,36807
36808,330,2,36808
36809,165,30,36809
36810,55,30,36810
36811,99,30,36811
36812,141,1,36812
36813,40,30,36813
36814,314,30,36814
36815,71,30,36815
36816,149,30,36816
36817,90,30,36817
36818,180,30,36818
36819,259,3,36819
36820,110,30,36820
36821,44,30,36821
36822,159,30,36822
36823,159,30,36823
36824,103,30,36824
36825,89,30,36825
36826,60,30,36826
36827,89,30,36827
36828,360,31,36828
36829,220,3,36829
36830,44,31,36830
36831,800,6,36831
36832,69,30,36832
36833,63,30,36833
36834,486,30,36834
36835,53,30,36835
36836,83,30,36836
36837,110,30,36837
36838,118,1,36838
36839,118,1,36839
36840,959,3,36840
36841,100,30,36841
36842,180,30,36842
36843,65,30,36843
36844,100,30,36844
36845,207,30,36845
36846,90,2,36846
36847,108,30,36847
36848,55,31,36848
36849,349,30,36849
36850,55,30,36850
36851,47,30,36851
36852,55,30,36852
36853,55,30,36853
36854,55,30,36854
36855,78,30,36855
36856,253,20,36856
36857,135,30,36857
36858,309,150,36858
36859,348,20,36859
36860,273,1,36860
36861,304,1,36861
36862,800,30,36862
36863,264,1,36863
36864,175,30,36864
36865,121,30,36865
36866,330,1,36866
36867,287,1,36867
36868,250,30,36868
36869,362,1,36869
36870,346,1,36870
36871,316,30,36871
36872,390,1,36872
36873,99,30,36873
36874,170,30,36874
36875,115,30,36875
36876,202,30,36876
36877,594,7,36877
36878,150,30,36878
36879,199,30,36879
36880,70,30,36880
36881,145,30,36881
36882,60,30,36882
36883,228,3,36883
36884,850,1,36884
36885,41,30,36885
36886,55,30,36886
36887,404,30,36887
36888,708,1,36888
36889,116,30,36889
36890,346,1,36890
36891,3859,1,36891
36892,1380,30,36892
36893,128,30,36893
36894,2271,2,36894
36895,820,1,36895
36896,814,30,36896
36897,7098,1,36897
36898,310,1,36898
36899,744,1,36899
36900,313,1,36900
36901,314,1,36901
36902,656,1,36902
36903,264,1,36903
36904,1397,1,36904
36905,264,1,36905
36906,290,1,36906
36907,143,1,36907
36908,1322,1,36908
36909,322,1,36909
36910,923,1,36910
36911,313,1,36911
36912,318,1,36912
36913,1416,1,36913
36914,300,1,36914
36915,275,1,36915
36916,2124,1,36916
36917,2832,1,36917
36918,275,1,36918
36919,96,30,36919
36920,160,30,36920
36921,43,30,36921
36922,100,30,36922
36923,300,1,36923
36924,80,30,36924
36925,385,1,36925
36926,125,30,36926
36927,313,1,36927
36928,318,1,36928
36929,50,30,36929
36930,251,1,36930
36931,264,1,36931
36932,920,30,36932
36933,275,1,36933
36934,50,30,36934
36935,290,1,36935
36936,299,1,36936
36937,50,30,36937
36938,43,30,36938
36939,169,30,36939
36940,63,30,36940
36941,283,30,36941
36942,100,30,36942
36943,856,30,36943
36944,225,3,36944
36945,213,30,36945
36946,264,30,36946
36947,54,30,36947
36948,112,30,36948
36949,128,30,36949
36950,50,30,36950
36951,44,30,36951
36952,217,30,36952
36953,120,30,36953
36954,71,30,36954
36955,150,30,36955
36956,425,30,36956
36957,104,30,36957
36958,48,30,36958
36959,260,30,36959
36960,300,1,36960
36961,209,30,36961
36962,267,30,36962
36963,225,30,36963
36964,442,3,36964
36965,131,30,36965
36966,52,30,36966
36967,350,30,36967
36968,225,30,36968
36969,143,30,36969
36970,300,2,36970
36971,197,30,36971
36972,130,30,36972
36973,210,30,36973
36974,166,30,36974
36975,525,30,36975
36976,56,30,36976
